service,date,time,message,label
instagram,8/3/2021,07:27:00,"*MARI MEMULAI KEBIASAAN BARU*\n\nPada suatu masa tersebutlah seorang ulama yang alim dan saleh di kota Mekkah. Selama 40 tahun beliau mengajar hadist dan fiqih mazhab Maliki di Masjidil Haram. Ini membuktikan keluasan ilmunya tak diragukan lagi.\n\nSuatu hari beliau melakukan perjalanan ke Madinah dengan mobilnya diantarkan oleh sopir pribadinya. Tetiba di tengah perjalanan ban mobil tersebut kempes sehingga mereka menepi.\n\n""Ada apa gerangan?"" Tanya sang ulama \n\n""Terjadi sesuatu pada kafar wahai tuan,"" jawab sopir beliau dengan menggunakan bahasa Arab, kafar artinya ban mobil.\n\nLalu ia memperbaiki ban tersebut setelah itu mereka kembali melanjutkan perjalanan. Namun belum juga sampai tujuan ban mobil kempes kembali untuk kedua kalinya. Mereka pun kembali menepi.\n\n""Ada apa lagi sekarang?"" Tanya sang ulama.\n\n""Ada sesuatu lagi pada kafar wahai tuan."" Sopir beliau dengan sigap memperbaiki ban tersebut sehingga dapat berfungsi kembali.\n\nKetika akan melanjutkan perjalanan sang ulama berpesan padanya, ""Berikutnya kalau engkau mau mengatakan ban mobil jangan pakai kata kafar, namun pakailah kata ithor.""\n\nKafar maupun ithor dalam bahasa Arab keduanya memang berarti ban. Namun kafar masih satu akar kata yang sama dengan kafir. Karena kata kafir ini tidak positif, maka beliau menasihati agar mencari padanan kata lain yang positif.\n\nSetelah sopir beliau melakukan apa yang disampaikan itu, Alhamdulillah dengan izin Allah perjalanan mereka sampai dengan selamat tanpa terjadi apa-apa lagi di tengah jalan.\n\nUlama yang saleh tersebut adalah Al-Imam As-Sayyid Alwi bin Abbas Al-Maliki yang wafat pada tahun 1391 H dan kisah nyata ini diceritakan dalam kitab Nihayatul Izzi Wassyarofi.\n\nRupanya kebiasaan untuk berkata positif telah dilakukan orang-orang saleh sebelum kita. Bahkan kalau diingat-ingat guru kita saat di sekolah dahulu, juga mengajarkan untuk memilih kata yang lebih positif. \n\n#ArafatChanel  #CSSTigaraksa #berpikirpositif\n#InspirasiPagi #PPKMLevel4 #DirumahAja\n.\n.\n.\n.\nLanjut di kolom komen ya guys.... #ppkmlevel4",NA
twitter,7/28/2021,19:33:00,@aisteaa_ gue positif gila gegara ppkm,NA
youtube,7/11/2021,19:00:00,penerapan PPKM darurat kota BONTANG | sebagian jalan di tutup pemberlakuan pembatasan kegiatan masyarakat.. atau yang di sebut PPKM darurat di lakukan di kota bontang... untuk mencegah meluas nya peyebaran covit-19 di kota bontang\n\nsemoga dengan ini bisa mengurangi penyebaran virus ini.. aminn<U+0001F64F><U+0001F64F>\n\nlike dan dukung channel ini jika suka terimaksih..\n\n#bontang\n#kaltim,NA
twitter,8/4/2021,22:19:00,"Ini langkah yang harus masif di lakukan, PSBB, PPKM berjilid jika tidak di barengi dengan 3T, maka akan begitu-begitu saja tanpa kepastian. Mohon terus di suarakan mas Dewan. #3T #coronavirus #Covid19 @DPP_PKB @FraksiPKB @cakimiNOW @hanifdhakiri @EmHasanuddin https://t.co/IrWT8ycF1b",NA
twitter,9/22/2021,09:47:00,"Tak salah saya mengidolakan beliau\n\nJokowi selalu berpikir dan berbuat out of the box\n\nTidak mengikuti arus dan tidak nyaman dgn kebiasaan lama\n\nCovid adalah ujian terbesarnya sebagai pemimpin, lalu dituntaskan dgn baik dikala negara lain masih bertempur dgn covid",NA
instagram,8/2/2021,19:55:00,Min ngetik nya typo gasi harus nya PPKM jd PPKN apa sy yg salah baca? <U+0001F622>,NA
youtube,8/3/2021,06:00:00,"Tanggapan CPUGGp Soal Touring, Sukabumi: Sudah Kami Tutup Hebohnya sejumlah Artis touring ke kawasan Geopark Ciletuh Sukabumi saat Pemberlakuan Pembatasan Kegiatan Masyarakat atau PPKM Level 3, mendapat tanggapan pengurus Ciletuh-Palabuhanratu Unesco Global Geopark atau CPUGGp.\nGeneral Manager CPUGGp Dody A Somantri mengaku kaget dengan adanya beberapa selebritas Tanah Air yang touring ke kawasan Taman Bumi tersebut. Ia mempertanyakan pengetatan di wilayah ibu kota sehingga para Artis itu bisa masuk ke Sukabumi saat penerapan PPKM.\nDody menyebut penataan curug itu dananya bersumber dari bantuan Provinsi Jawa Barat yang dilaksanakan Dinas Pariwisata Kabupaten Sukabumi. ""Teknisnya Dinas Pariwisata yang lebih tahu,"" katanya. ""Kayaknya pintu (di kawasan Curug Sodong) terbuka karena kan mobilitas material barang,"" sambung Dody.\nengaku tidak mengetahui secara pasti kapan para Artis itu datang ke CPUGGp, namun berdasarkan keterangan warga, Dody menyebut mereka hanya sebentar. ""Katanya hanya sebentar, langsung berangkat lagi,"" ujar dia. Doddy pun menuturkan kawasan CPUGGp yang open space menjadi faktor lain sulitnya mengawasi keluar masuk pengunjung saat PPKM. ""Tidak ada gate khusus untuk masuk. Kita kan banyak pintunya.""\nYang jadi aneh kok bisa jalan ke mana-mana,"" kata Dody, Senin, 2 Agustus 2021. ""Saya juga kaget kok dari Jakarta masih bisa keluar,"" tambah dia.\nMenurut informasi yang diterimanya, Dody menyebut sejumlah Artis itu datang ke objek wisata Curug Sodong. Ia pun menjelaskan pihaknya telah menutup seluruh kawasan CPUGGp sesuai surat keputusan bupati, bahkan sebelum diterapkannya PPKM, baik Darurat maupun Level 4. ""Namun di Curug Sodong sedang ada penataan,"" imbuhnya.",openness conscientiousness neuroticism
instagram,8/25/2021,19:29:00,"Rabu 25 Agustus 2021, Siang tadi.\nKecamatan Medan Johor  melaksanakan kegiatan ppkm darurat level 4 covid19.\n\nTim terdiri dari: Satpol-PP, Brimob, Polsek Deli tua,Sabara Polda,riskimsus Polda, trantib kecamatan Medan Johor, Kepling pangkalan masyur.\n\nLokasi Kegiatan :\n\n1. Royal Gaming Arena, Jl Karya Jaya No. 77 A, Kel. Pangkalan Masyur\n\n2. Hai Johor 74, Jl Karya Jaya, Kel. Pangkalan Masyur \n\n3. Asrama Copi, Jl Ah Nasution Komplek Metro Link, Kel Pangkalan Masyur\n\n4. Jus Kuphi Medan, Jl Ah Nasution Komplek Metro Link \n\nTindakan yang dilakukan:\nSosialisasi Perpanjangan  PPKM Darurat Level 4 Covid 19 dari Tanggal 24 Agustus 2021 s/d 6 September 2021\n\n<U+0097><U+0097>\n@ahmedzoel \n@noahpurba \n@bobbynst \n@bungauliarachman \n@ridho_nasution82 \n@prokopim_pemkomedan \n@awakanakjohor \n@pkk.kec.medanjohor\n\n<U+0097><U+0097><U+0097><U+0097><U+0097>\nAyo follow, like, share dan update informasi tentang Kecamatan Medan Johor melalui akun media sosial kami\n\nFb : Kecamatan Medan Johor\nIg : Kecamatan Medan johor\nWeb : http://medanjohor.pemkomedan.go.id/\n\n<U+0097>\n#medanjohor #sumaterautara #PPKM #PPKMDarurat #ProtokolKesehatan #Prokeskotamedan #awakanakjohor #ppkmdarurat",openness conscientiousness extraversion
instagram,8/28/2021,11:20:00,Uwu ngiler bgt,NA
youtube,8/10/2021,21:05:00,Uda 2 th....q drever  mati kutu,NA
twitter,8/13/2021,10:41:00,Kebijakan PPKM level 4 dapat meminimalkan potensi penyebaran pandemi Covid-19.\nWujudkan Percepatan Herd Immunity https://t.co/XUQMX8AuG2,NA
twitter,7/16/2021,14:38:00,KARANGANYAR - Jum'at 16 Juli 2021 Serda Fajar dan Koptu Eko SW Anggota Koramil 06/Karangpandan beserta Polsek dan Satpol PP Karangpandan melaksanakan kegiatan Patroli PPKM Darurat dengan sasaran sepanjang jalan pasar serta pembagian Masker PD pengunjung Pasar Karangpandan. https://t.co/paOHLb8tic,NA
twitter,7/16/2021,10:21:00,"Karena banyaknya kritik dari berbagai pihak, pemerintahan Jokowi pun kini membuka kembali semua tempat peribadatan di masa pandemi. Haleluya! https://t.co/9Fflz31sQ9",NA
twitter,8/19/2021,19:52:00,"sejak PPKM level 4 ini ngikutin tontonannya mbak. alhamdulillaah jadi ngerti jalan ceritanya ikatan cinta, gosip para artis, jadi banyak tau artis-artis zaman sekarang, dan tentu saja ngikutin acara nikanannya lesti mulai dari lamaran, siraman, sampe live nikahannya tadi.",NA
youtube,8/2/2021,10:54:00,"Berita selengkapnya:<br><a href=""https://www.pikiran-rakyat.com/nasional/pr-012318846/ppkm-diperpanjang-atau-tidak-hari-ini-ditentukan"">https://www.pikiran-rakyat.com/nasional/pr-012318846/ppkm-diperpanjang-atau-tidak-hari-ini-ditentukan</a>",NA
twitter,8/11/2021,15:26:00,"@drh_Sagara @dysvisual kalo babi ngepet tembus tembok, kalo ayah tembus portal ppkm. terimakasih depok",NA
twitter,7/15/2021,17:46:00,"@demokrasibodong @suka_tx Rezim ini yg goblok &amp; gak tahu diri !\n\nUdah gak punya kemampuan, menyerahkan pd yg KOMPETEN pun gak mau karna gak punya standar moral !\n\n1,5 taon, bukannya tambah baek, tambah ANCUR iya !\n\nInilah akibat  sistem yg lemah, org bodoh tapi kepedean bisa dibiarkan merusak semuanya !??",NA
twitter,7/30/2021,11:09:00,"*<U+0093>Tetap pakai masker, jaga jarak dan ikuti aturan petunjuk terkait aturan-aturan, lakukan protokol kesehatan dan yang belum vaksin segera laksanakan vaksin""* Kapolri\n\n#SinergiPercepatVaksinasi\nPatuhi PPKM Lakukan5M https://t.co/7ocHROyDpz",NA
twitter,7/3/2021,19:17:00,@speechless__99 Ntar malah ketangkap kena aturan ppkm<U+0001F602><U+0001F602>,NA
twitter,9/7/2021,17:44:00,"Pada hari Selasa, 07/9/2021 Pukul. 08.00 Wib, dilaksanakan giat operasi Yustisi/penyekatan dan Pelaksanaan *PPKM Skala<U+00A0> LEVEL 3* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Tanon, tidak lupa babinsa juga membagikan masker kepada warga. https://t.co/Gk4UraTp1J",NA
instagram,8/6/2021,08:28:00,Waaaduuhhh gimana tuh???\n\nMau tau lebih detail tentang Yamaha?\nFollow us @yamahafriends<U+00A0>@yamaha_kst\n@yamaha.sp.palangkaraya\n\n#nmaxajalah #yamahafriends #ppkm #yamahanmax155 #yamahakst #ymhkalseltengyf139 #yamahapahari #suryapratamapalangkarayayf139 #yamaha_sp #yamahapalangkaraya #mdspalangkaraya #yamahakalseltengmdspky #infoyamahapky #yamahasuryapratamapky #infopky #kotacantik #palangkaraya #hitzzpky #infokalteng #ppkm,NA
twitter,7/26/2021,11:08:00,@HumasKbarum Presiden Joko Widodo memutuskan untuk melanjutkan penerapan kebijakan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) level 4 dari tanggal 26 Juli hingga tanggal 2 Agustus 2021.\n\n#VaksinasiPatuhi3T5M\nIsoter Cegah Penyebaran 6,NA
twitter,7/21/2021,13:28:00,Ppkm kerjaan nya mo makan sama tidur mulu<U+0001F910><U+0001F910><U+0001F910>,NA
twitter,7/6/2021,16:22:00,@Prambors Saya dan Ibu tak pernah jalan kemanapun kecuali hanya membeli sembako untuk pesanan kompleks perumahan yg sebagian lagi ISOMAN,NA
twitter,9/8/2021,15:11:00,"Untuk memastikan ketersediaan oksigen di lapangan tercukupi selama pandemi, Kapolri luncurkan ISO Tank untuk Indonesia sebagai upaya mencegah kelangkaan oksigen\n\n#PerketatDisiplinProkes\nPastikan PPKM Efektif https://t.co/IKVeLEyF5T",NA
instagram,7/11/2021,17:24:00,Lfl,NA
twitter,7/6/2021,07:30:00,@isntdav cieee,NA
instagram,9/28/2021,17:04:00,"Tinggal duduk manis di rumah, kami siap datang ke rumahmu <U+0001F618>\n. \nFollow @klinikparakita \nFollow @klinikparakita \n. \n#klinikgigi #klinikgigidimakassar #ppkm #klinikgigimakassar #klinikgigimakassar #doktergigimakassar #doktergigidimakassar #dentistmakassar #doktergigisahabatanakmakassar #pasangbehelmakassar #behelmakassar #veneergigimakassar #gigipalsumakassar #bleachinggigimakassar #cabutgigi #cabutgigimakassar #tambalgigimakassar #tambalestetik #infogigi #infogigimakassar #ppkm",NA
instagram,9/6/2021,22:51:00,Yaudahlah yaa ikutin aja caranya sampe rambut ini memutih <U+0001F643>,NA
twitter,7/27/2021,11:37:00,@noona_sally Aww,NA
twitter,7/3/2021,14:26:00,Warga mengingatkan pemerintah agar melaksanakan aturan PPKM darurat dengan UU wabah dan kekarantinaan kesehatan. Yuk taati bersama-sama sebagai langkah menekan laju corona dan semua bisa makan! #emperanNEWS https://t.co/1unkcS3icr,NA
instagram,7/13/2021,16:48:00,Hay saya Taufik Hidayat saya siap mengikuti MPLS 2021 dan saya siap menjadi siswa SMA 3 TUBAN\n\n#sman3tuban #ossmall03 #mpls2021 #siswasmaga #siswabaru2021 #ppkm,NA
instagram,9/2/2021,11:09:00,@wahanabalap video full nya ada ga,NA
twitter,7/16/2021,11:15:00,@POLRESBYL #VaksinPerkuatImunitas\nPPKM Cegah Penyebaran 24,NA
instagram,7/27/2021,20:39:00,"Puji syukur kepada Allah Ta<U+0092>ala dan dengan\nsegala kerendahan kami ucapkan terima kasih sebesar besarnya kepada teman peduli yang telah ikut berdonasi. Dari donasi yang terkumpul, kami sudah distribusikan dan diterima dengan baik oleh orang yang tepat.\n#PPKM #KitaPeduli #BantuDariRumah #wargabantuwarga #donasi #volunteer #relawan #ppkm",openness agreeableness
twitter,9/1/2021,20:03:00,"Setelah sebelumnya mobilitas warga dibatasi dengan sejumlah penyekatan, kini mobilitas dibatasi dengan tilang ganjil genap bagi kendaraan roda empat atau lebih.\n\nMenurutmu efektifkah tilang ganjil genap dapat menekan mobilitas warga saat PPKM? https://t.co/Mtwpg8WvNj\n#OpiniPublik https://t.co/Ia7pswNlGw",NA
twitter,7/5/2021,08:59:00,PPKM (Pak Presiden Kapan Mundur),NA
twitter,7/30/2021,20:47:00,Cara menolak diajak keluar lg ppkm tuh gmn ya ajg<U+0001F972>,NA
twitter,7/19/2021,09:42:00,@liputan6dotcom Kl ada yg bs bantu bikinmarjet olace buat mrk akan sgt bermanfaat sekali dan biar gak ppkm usaha mrk bs tetap berjalan dan bs jd tambahan penghasilan buat mrk dan mrk gak usah khawatir kl ppkm darurat bahkanockdown jg gak maslaah krn ekonomi mrk tetap bs berjalan,NA
instagram,8/3/2021,09:48:00,"BACA SAMPAI HABIS<U+0001F525>\n\nYuk Baca 8 Aturan saat Isolasi Mandiri Covid-19\n\nJangan Lupa Like, Share & Save. Semoga bermanfaat <U+2764><U+FE0F><U+0001F60D> #ppkmdarurat",NA
instagram,7/8/2021,22:55:00,Yuk bantu jawab <U+263A><U+FE0F>\n<U+0095><U+0095><U+0095>\nTAG teman kamu juga ya\n<U+0095>\n<U+0095>\n\n#greenlabel #greenlabelgame #gamestime #games #tebaktebakan #maingames #gamefaedah #kuis #ppkm #dirumahaja #wfh #wfo #staysafe #ppkm,NA
twitter,7/25/2021,10:42:00,@arusbaik_id Semoga dengan PPKM angka Covid-19 menurun.,NA
twitter,7/6/2021,21:20:00,Simaklah Aturan WFH dan WFO Dalam PPKM Darurat Tanggal 3-20 Juli 2021\n\n#PolriKawalPPKM\nPercepat Target Vaksinasi https://t.co/RCC2TYjMJX,NA
twitter,8/5/2021,11:08:00,"Protes PPKM dengan Berbikini di Pinggir Jalan, Polisi Amankan Dinar Candy https://t.co/8r4cf5ZMUR",NA
twitter,7/4/2021,17:39:00,"Kapolri Jenderal Pol. Drs Listyo Sigit Prabowo, https://t.co/ICJ9xL40aK melakukan peninjauan di hari pertama PPKM D<U+0085> https://t.co/eFWhZlavZO",NA
instagram,7/26/2021,19:02:00,Bismillahirrahmannirrahiim\n\n<U+0627><U+064E><U+0644><U+0633><U+064E><U+0644><U+0627><U+0645><U+064F> <U+0639><U+064E><U+0644><U+064E><U+064A><U+0652><U+0643><U+064F><U+0645> <U+0648><U+064E><U+0631><U+064E><U+062D><U+0652><U+0645><U+064E><U+0629><U+064F> <U+0627><U+064E><U+0644><U+0644><U+0647><U+0650> <U+0648><U+064E><U+0628><U+064E><U+0631><U+064E><U+0643><U+0627><U+062A><U+064F><U+0647><U+064F><U+200E><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063>\n\nMari kita Tadabburi bersama Surah Ad-Dhuha bareng UAH dan Dek Ahmad\n\nUntuk tafsir secara lengkap nya silahkan merujuk kembali pada tayangan di Youtube Adi Hidayat Official\n: Tafsir Surah Ad Dhuha dan Al Insyirah \nhttps://youtu.be/DGnyPWQkeLk\n\nJazakumullah Khairan Katsiraa. Barakallahu Fiikum\n\n#uah\n#ustadzadihidayat\n#adihidayat\n#PPKM\n#tadabbur\n#murottal #ppkm,NA
instagram,9/1/2021,10:14:00,Lb,NA
twitter,8/26/2021,12:12:00,Operasi Yustisi Penegakan Disiplin Protokol Kesehatan Dalam Rangka PPKM Level IV di Wilayah Hukum Polres Blitar Kota. Kamis (26/8/2021)\n\n#OperasiYustisi\n#polresblitarkota\n#humaspolresblitarkota https://t.co/pIefWyfhiJ,NA
instagram,7/25/2021,16:05:00,Ketika memberikan batas dan menjaga jarak merupakan wujud kasih sayang untuk dia. \n\nMasa PPKM segera berakhir. Jati Kopi siap menyambut kalian semua kembali sesuai dengan protokol kesehatan. Stay safe everyone. \n\nProject for @jatikopi \nBig thanks to: @gitaismaya49 \n@yodzilla_ \n@asahakim \n@ali.auliaa \n@yanuar_app \n@_yuniethavndr \n\n#ppkm #pembatasan #jagajarak #prokes #tegalhits #infokopi #ngopiditegal #ppkm,NA
instagram,9/3/2021,20:03:00,"Female Galaxy Burik\nSize M Full Telur Siap Breeding.\n50K aja ketik DEAL \n.\n.\nMinat???\nDM WA 0895323247675\nLokasi Sidoarjo, Jatim.\nSiap Bantu Kirim .\n. <U+0001F308><U+2764><U+0001F49B><U+0001F9E1><U+0001F49A><U+0001F499><U+0001F49C><U+0001F36D>\nFollow akun:\n@yupucupang<U+00A0> @yunus_yupucupang\n@keizobetta\nUntuk info lebih lanjut tentang Cupang Terbaik<U+0001F3C6>\n.\n.\n.\n.\n\n#paidpromo #pakancupang #kontescupang #cupangkontes\n.\n.\n\n#bikers #jualcupang #lucu #aquascape #cupangbekasi #cupangavatargordon #persebaya #cupangbandung #gowes #cupangavatar #beach #mancing #cupangkalimantan #satpolpp #ppkm #photography #viral<U+00A0> #jokowi\n\n#avatar #bettainternational #pantai #bettamalaysia #makeup #vapour\n.\n. #ppkm",NA
twitter,8/13/2021,23:44:00,"Dulu ke dapur males bgt ribet masak2, skrg jadi masaak teros efek PPKM sampek bosen sm masakan sendiri, berasa gak enak semua saking bosenya. pengen dine in <U+0001F62D>",NA
twitter,7/31/2021,20:02:00,"@shitlicious Mutualan lalu kemudian serius, itu indah endingnya. #BiroJomblo https://t.co/9CvZPefOmh",NA
twitter,7/17/2021,20:36:00,@ikramarki Ehh gimana paduqaa...,NA
instagram,9/26/2021,07:07:00,"[Degriya.com - Bogor] Rumah Syariah Bojong Gede<U+2063>\n<U+2063>\nKini telah hadir Perumahan Syariah yang Nyaman dan Aman, dengan lingkungan yang Islami, Design Mezzanine 1,5 Lantai, Layout Exclusive yang beradaptasi terhadap kondisi pandemi, yakni teras bagian depan dapat digunakan untuk ruang tamu, tersedia carport cukup untuk 1 mobil dan 1 motor, serta dibagian belakang masih ada sisa lahan yang bisa digunakan untuk area terbuka<U+2063>\n<U+2063>\nFasilitas Umum Terdekat:<U+2063>\n- 1,9 km ke Stasiun Bojong Gede<U+2063>\n- 110 M TKIT Insan Madhani <U+2063>\n- 200 M PAUD Al Istiqomah Plus <U+2063>\n- 340 M PAUD Hidayatullah <U+2063>\n- 210 M Sekolah dan Pesantren Miniatur Madinah Al Amien <U+2063>\n- 430 M SD Negeri Bojonggede 03 <U+2063>\n- 1, 5 KM Pasar Desa Bojong Gede <U+2063>\n- 6,9 km Cibinong City Mall <U+2063>\n- 7 KM ke Gor Pakansari<U+2063>\n- 2,1 KM Puskesmas Bojong Gede <U+2063>\n- 7,6 KM RS Sentosa<U+2063>\n- 5 KM RS Citama<U+2063>\n- 3 KM RS Harapan Sehati <U+2063>\n<U+2063>\nFasilitas Hunian<U+2063>\n- One Gate System<U+2063>\n- Keamanan 24 Jam<U+2063>\n<U+2063>\nPromo launcing 2 unit pertama dibulan oktober :<U+2063>\n<U+2063>\nA3 Type 45/74<U+2063>\nHarga ~407.975.000~ jadi 377.975.000<U+2063>\n<U+2063>\nA2 Type 45/76 (on progress)<U+2063>\nHarga ~409.975.000~ jadi 379.975.000<U+2063>\n<U+2063>\nBuruan Survey Unit Terbatas<U+2063>\n<U+2063>\nInfo lengkap, Anda bisa chat WA kami dengan mengklik link di bio<U+2063>\n<U+2063>\n0878-3936-7873<U+2063>\n0878-3936-7873<U+2063>\n<U+2063>\n#rumahsyariah #rumahidaman #hunianidaman #degriyaofficial #kprsyariah #banksyariah #investasi #propertysyariah #timetobuy #desainrumah #rumahminimalis #rumahmewah #rumahidaman #liburan #ppkm #rumahbogor #rumahbojonggede #bojonggede #visitbogor #carirumah #rumahmodern #rumahsiaphuni #pertamina #jakartabogor #commuterlinejabodetabek #ppkm",openness neuroticism
twitter,7/22/2021,13:17:00,"@egpandia <U+0093>Yang terpenting, saat ini adalah masyarakat tetap di rumah, dan apabila memang terpaksa beraktivitas, selalu menerapkan protokol kesehatan dengan disiplin untuk kepentingan bersama<U+0094>, Kapolri\n\n#DistribusiTepatSasaran\nPenerapan PPKM Level4 \na",NA
twitter,8/2/2021,11:16:00,ppkm udah selesai belum sih?,NA
instagram,7/7/2021,09:59:00,"Today's PROMO Kamis ,7 Juli 2021 dapat dipesan mulai jam 10 pagi sampai jam 8 malam. \n\nTiga pemesan pertama dengan minimal order 100ribu rupiah akan mendapatkan GIVE AWAY! \n<U+0095>\n<U+0095>\nKepoin terus instagram #detropenjogjakitchen !!!\n<U+0095>\n<U+0095>\nPembayaran dapat dilakukan dengan cara transfer atau OVO (GOSEND)\n<U+0095>\n<U+0095>\nUntuk pemesanan dan info lebih lanjut silahkan hubungi kami di : 0811-2630-331\n\nFree delivery untuk MONJALI dan PALAGAN area. \n\nSelama PPKM berlangsung kami hanya melayani TAKE AWAY dan DELIVERY ORDER <U+0001F64F><U+0001F64F><U+0001F64F>\n\n#promo#todaypromo#ppkm#jogja#kuliner#kulinerjogja#30percentoff#restojogja#restaurant#yogyakartajajan#detropenjogjakitchen#detropenjogjakitchen#cafeandresto#jogjakuliner#indonesiafoodies #ppkm",NA
instagram,8/23/2021,20:06:00,"Jakarta, CNN Indonesia<U+00A0>--<U+00A0>\n\nPemerintah kembali memperpanjang masa Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 2, 3, dan 4 untuk menekan kasus penularan virus corona (Covid-19) di sejumlah daerah luar Pulau Jawa dan Bali. PPKM<U+00A0>diperpanjang hingga 30 Agustus 2021.\n\nPresiden<U+00A0>Jokowi<U+00A0>mengatakan ada penurunan kasus secara signifikan di sejumlah daerah. Oleh karena itu, ada beberapa daerah yang levelnya<U+00A0>turun.\n\n""Pemerintah memutuskan mulai 24 hingga 30 Agustus 2021 beberapa daerah bisa diturunkan levelnya dari 4 ke 3,"" ucap Presiden Jokowi<U+00A0>dalam konferensi pers, Senin (23/8).\n\n""Untuk luar Jawa Bali juga ada perkembangan yang membaik, tapi tetap harus waspada. Level<U+00A0>4, dari 11 provinsi jadi 7 provinsi, dari 132 kabupaten/kota menjadi 104 kab/kota. Level<U+00A0>3, dari 215 kabupaten/kota jadi 234 kabupaten<U+00A0>/kota.<U+00A0>Level<U+00A0>2 dari 39 kabupaten /kota jadi 48 kabupaten/kota,"" tambahnya.\n\nPemerintah telah menerapkan PPKM Level 4, 3, dan 2 di Jawa-Bali selama lima pekan terakhir. Kebijakan ini diterapkan karena kasus Covid-19 melonjak sejak akhir Juni hingga Juli 2021.\n\nPemerintah mulai membuka sejumlah aktivitas kegiatan di beberapa kota besar sejak pekan lalu. Sejumlah daerah dengan PPKM Level 4 diizinkan membuka kegiatan di pasar rakyat yang menjual nonkebutuhan sehari-hari, pusat perbelanjaan atau mal, dan aktivitas makan di tempat dengan beberapa ketentuan.\n\nSelain itu, daerah dengan PPKM Level 3 dan 2 sudah diizinkan membuka sekolah untuk kegiatan belajar tatap muka. Tempat ibadah di daerah PPKM<U+00A0>Level 4, 3, dan 2 juga diizinkan menggelar kegiatan keagamaan maksimal 25 persen kapasitas.\n\nBaca selengkap nya di cnn.indonesia\n\n#tarakan_iinfo #tarakan #kalimantanutara #ppkm #diperpanjang #ppkm",NA
instagram,7/30/2021,11:46:00,"BATIK TULIS EXCLUSIVE\n\nDetail produk\nType Bahan : Kain pola kemeja 260 x 115\nJenis Bahan : Katun Primis\n\n Ada kemungkinan perbedaan warna karena dari pengaruh cahaya ,ilustrasi ini dibuat untuk memvisualisasikan hasil akhir dari kain tersebut.\n<U+2702><U+FE0F>Kami juga menerima jasa jahit sesuai dengan keinginan anda\n<U+260E><U+FE0F>Untuk lebih jelasnya silahkan hubungi kami melalui whatsapp 089666497893 \n\n#jakarta #jawatengah #jawabarat #jawatimur #sumatera #kalimantan #sulawesi #partaipdip #partaigolkar #partaidemokrat #partainasdem #partaipan #partaigerindra #jokowi #corona #najwashihab #tvone #tamrincityjakarta #senayan #tiktokindonesia #partaiperindo #bumn #dpr #dprd #dpd #menteri #kelapagading #vaks<ec>ncovid19 #covid_19 #ppkm #ppkm",NA
